,data,energia_usada,v1,v2,v3,v4,v5,v6,v7,v8,v9,dia,semana,mes
13034,2018-05-16 18:45:00,72.76,15.41,0.07,0.03,97.83,100.0,67500,dia_da_semana,quarta_feira,carga_media,16,20,5
13035,2018-05-16 19:00:00,72.76,9.97,0.54,0.03,99.07,100.0,68400,dia_da_semana,quarta_feira,carga_media,16,20,5
13036,2018-05-16 19:15:00,71.68,9.5,0.22,0.03,99.13,100.0,69300,dia_da_semana,quarta_feira,carga_media,16,20,5
13037,2018-05-16 19:30:00,81.76,12.13,0.22,0.04,98.92,100.0,70200,dia_da_semana,quarta_feira,carga_media,16,20,5
13038,2018-05-16 19:45:00,70.81,9.68,0.5,0.03,99.08,100.0,71100,dia_da_semana,quarta_feira,carga_media,16,20,5
13039,2018-05-16 20:00:00,74.92,11.41,0.4,0.03,98.86,100.0,72000,dia_da_semana,quarta_feira,carga_media,16,20,5
13040,2018-05-16 20:15:00,87.12,15.73,0.0,0.04,98.41,100.0,72900,dia_da_semana,quarta_feira,carga_media,16,20,5
13041,2018-05-16 20:30:00,76.21,11.66,0.07,0.03,98.85,100.0,73800,dia_da_semana,quarta_feira,carga_media,16,20,5
13042,2018-05-16 20:45:00,88.27,14.98,0.0,0.04,98.59,100.0,74700,dia_da_semana,quarta_feira,carga_media,16,20,5
13043,2018-05-16 21:00:00,45.86,5.69,7.99,0.02,99.24,98.52,75600,dia_da_semana,quarta_feira,carga_media,16,20,5
13088,2018-05-17 08:15:00,48.28,42.3,0.0,0.02,75.22,100.0,29700,dia_da_semana,quinta_feira,carga_leve,17,20,5
13089,2018-05-17 08:30:00,62.93,58.25,0.0,0.03,73.39,100.0,30600,dia_da_semana,quinta_feira,carga_leve,17,20,5
13090,2018-05-17 08:45:00,65.92,67.75,0.0,0.03,69.74,100.0,31500,dia_da_semana,quinta_feira,carga_leve,17,20,5
13091,2018-05-17 09:00:00,72.14,45.83,0.0,0.03,84.41,100.0,32400,dia_da_semana,quinta_feira,carga_leve,17,20,5
13092,2018-05-17 09:15:00,81.5,47.66,0.0,0.04,86.32,100.0,33300,dia_da_semana,quinta_feira,carga_media,17,20,5
13093,2018-05-17 09:30:00,62.64,31.46,0.0,0.03,89.36,100.0,34200,dia_da_semana,quinta_feira,carga_media,17,20,5
13094,2018-05-17 09:45:00,50.11,27.5,0.0,0.02,87.67,100.0,35100,dia_da_semana,quinta_feira,carga_media,17,20,5
13095,2018-05-17 10:00:00,85.18,38.77,0.0,0.04,91.02,100.0,36000,dia_da_semana,quinta_feira,carga_media,17,20,5
13096,2018-05-17 10:15:00,110.45,53.28,0.0,0.05,90.07,100.0,36900,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13097,2018-05-17 10:30:00,100.66,48.96,0.0,0.05,89.93,100.0,37800,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13098,2018-05-17 10:45:00,88.56,37.26,0.0,0.04,92.17,100.0,38700,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13099,2018-05-17 11:00:00,86.54,38.16,0.0,0.04,91.5,100.0,39600,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13100,2018-05-17 11:15:00,91.08,57.31,0.0,0.04,84.64,100.0,40500,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13101,2018-05-17 11:30:00,113.15,69.91,0.0,0.05,85.07,100.0,41400,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13103,2018-05-17 12:00:00,88.56,53.03,0.0,0.04,85.79,100.0,43200,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13108,2018-05-17 13:15:00,71.24,37.62,3.13,0.03,88.43,99.9,47700,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13109,2018-05-17 13:30:00,103.72,50.18,0.0,0.05,90.02,100.0,48600,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13111,2018-05-17 14:00:00,105.59,47.12,0.0,0.05,91.32,100.0,50400,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13112,2018-05-17 14:15:00,116.32,55.19,0.0,0.05,90.35,100.0,51300,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13113,2018-05-17 14:30:00,93.67,38.7,0.0,0.04,92.42,100.0,52200,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13114,2018-05-17 14:45:00,67.32,33.34,0.0,0.03,89.61,100.0,53100,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13115,2018-05-17 15:00:00,97.02,40.25,0.0,0.04,92.37,100.0,54000,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13116,2018-05-17 15:15:00,101.02,50.4,0.0,0.05,89.48,100.0,54900,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13117,2018-05-17 15:30:00,84.38,37.62,0.0,0.04,91.33,100.0,55800,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13118,2018-05-17 15:45:00,119.66,54.07,0.0,0.05,91.13,100.0,56700,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13119,2018-05-17 16:00:00,77.26,28.94,0.0,0.04,93.65,100.0,57600,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13121,2018-05-17 16:30:00,85.93,38.56,0.0,0.04,91.24,100.0,59400,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13122,2018-05-17 16:45:00,107.57,43.52,0.0,0.05,92.7,100.0,60300,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13123,2018-05-17 17:00:00,90.0,34.63,0.0,0.04,93.33,100.0,61200,dia_da_semana,quinta_feira,carga_maxima,17,20,5
13124,2018-05-17 17:15:00,109.87,41.15,0.0,0.05,93.65,100.0,62100,dia_da_semana,quinta_feira,carga_media,17,20,5
13125,2018-05-17 17:30:00,96.26,37.84,0.0,0.04,93.07,100.0,63000,dia_da_semana,quinta_feira,carga_media,17,20,5
13126,2018-05-17 17:45:00,31.68,0.36,7.09,0.01,99.99,97.59,63900,dia_da_semana,quinta_feira,carga_media,17,20,5
13127,2018-05-17 18:00:00,30.74,0.0,8.35,0.01,100.0,96.5,64800,dia_da_semana,quinta_feira,carga_media,17,20,5
13128,2018-05-17 18:15:00,61.81,32.65,0.54,0.03,88.42,100.0,65700,dia_da_semana,quinta_feira,carga_media,17,20,5
13129,2018-05-17 18:30:00,112.28,64.04,0.0,0.05,86.86,100.0,66600,dia_da_semana,quinta_feira,carga_media,17,20,5
13130,2018-05-17 18:45:00,77.98,40.39,0.0,0.04,88.8,100.0,67500,dia_da_semana,quinta_feira,carga_media,17,20,5
13131,2018-05-17 19:00:00,114.08,45.11,0.0,0.05,92.99,100.0,68400,dia_da_semana,quinta_feira,carga_media,17,20,5
13132,2018-05-17 19:15:00,90.4,40.39,0.0,0.04,91.3,100.0,69300,dia_da_semana,quinta_feira,carga_media,17,20,5
13133,2018-05-17 19:30:00,102.17,46.3,0.0,0.05,91.08,100.0,70200,dia_da_semana,quinta_feira,carga_media,17,20,5
13134,2018-05-17 19:45:00,100.4,41.65,0.0,0.05,92.37,100.0,71100,dia_da_semana,quinta_feira,carga_media,17,20,5
13135,2018-05-17 20:00:00,84.85,31.57,0.0,0.04,93.72,100.0,72000,dia_da_semana,quinta_feira,carga_media,17,20,5
13136,2018-05-17 20:15:00,103.36,43.27,0.0,0.05,92.24,100.0,72900,dia_da_semana,quinta_feira,carga_media,17,20,5
13137,2018-05-17 20:30:00,103.1,38.56,0.0,0.05,93.66,100.0,73800,dia_da_semana,quinta_feira,carga_media,17,20,5
13138,2018-05-17 20:45:00,103.36,45.14,0.0,0.05,91.64,100.0,74700,dia_da_semana,quinta_feira,carga_media,17,20,5
13139,2018-05-17 21:00:00,35.6,6.05,4.32,0.02,98.59,99.27,75600,dia_da_semana,quinta_feira,carga_media,17,20,5
13184,2018-05-18 08:15:00,77.29,56.84,0.0,0.04,80.56,100.0,29700,dia_da_semana,sexta_feira,carga_leve,18,20,5
13185,2018-05-18 08:30:00,100.94,71.42,0.0,0.05,81.63,100.0,30600,dia_da_semana,sexta_feira,carga_leve,18,20,5
13186,2018-05-18 08:45:00,120.49,83.59,0.0,0.06,82.16,100.0,31500,dia_da_semana,sexta_feira,carga_leve,18,20,5
13187,2018-05-18 09:00:00,85.5,37.66,0.0,0.04,91.52,100.0,32400,dia_da_semana,sexta_feira,carga_leve,18,20,5
13188,2018-05-18 09:15:00,107.14,39.85,0.0,0.05,93.73,100.0,33300,dia_da_semana,sexta_feira,carga_media,18,20,5
13189,2018-05-18 09:30:00,75.89,31.18,0.0,0.03,92.5,100.0,34200,dia_da_semana,sexta_feira,carga_media,18,20,5
13190,2018-05-18 09:45:00,44.78,21.38,0.0,0.02,90.24,100.0,35100,dia_da_semana,sexta_feira,carga_media,18,20,5
13191,2018-05-18 10:00:00,61.27,31.82,0.0,0.03,88.75,100.0,36000,dia_da_semana,sexta_feira,carga_media,18,20,5
13192,2018-05-18 10:15:00,49.36,20.77,0.0,0.02,92.17,100.0,36900,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13193,2018-05-18 10:30:00,51.01,23.0,0.0,0.02,91.16,100.0,37800,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13194,2018-05-18 10:45:00,46.84,19.58,0.0,0.02,92.26,100.0,38700,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13195,2018-05-18 11:00:00,49.32,20.52,0.0,0.02,92.33,100.0,39600,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13196,2018-05-18 11:15:00,51.95,38.12,0.0,0.02,80.62,100.0,40500,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13197,2018-05-18 11:30:00,46.94,33.16,0.0,0.02,81.68,100.0,41400,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13198,2018-05-18 11:45:00,71.75,52.78,0.0,0.03,80.55,100.0,42300,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13199,2018-05-18 12:00:00,53.96,40.43,0.0,0.02,80.03,100.0,43200,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13204,2018-05-18 13:15:00,58.57,27.94,1.12,0.03,90.26,99.98,47700,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13205,2018-05-18 13:30:00,52.88,29.16,0.0,0.02,87.57,100.0,48600,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13206,2018-05-18 13:45:00,45.68,20.52,0.0,0.02,91.22,100.0,49500,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13207,2018-05-18 14:00:00,60.16,34.09,0.0,0.03,87.0,100.0,50400,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13208,2018-05-18 14:15:00,69.66,38.2,0.0,0.03,87.68,100.0,51300,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13209,2018-05-18 14:30:00,55.48,26.21,0.0,0.03,90.42,100.0,52200,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13210,2018-05-18 14:45:00,73.84,45.61,0.0,0.03,85.08,100.0,53100,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13211,2018-05-18 15:00:00,61.99,29.38,0.0,0.03,90.36,100.0,54000,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13212,2018-05-18 15:15:00,51.26,23.98,0.0,0.02,90.58,100.0,54900,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13213,2018-05-18 15:30:00,58.64,26.14,0.0,0.03,91.34,100.0,55800,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13214,2018-05-18 15:45:00,58.93,30.38,0.0,0.03,88.88,100.0,56700,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13215,2018-05-18 16:00:00,59.54,26.78,0.0,0.03,91.2,100.0,57600,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13216,2018-05-18 16:15:00,43.78,14.94,0.0,0.02,94.64,100.0,58500,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13217,2018-05-18 16:30:00,41.26,12.85,0.0,0.02,95.48,100.0,59400,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13218,2018-05-18 16:45:00,58.46,26.53,0.0,0.03,91.06,100.0,60300,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13219,2018-05-18 17:00:00,58.07,32.4,0.0,0.03,87.33,100.0,61200,dia_da_semana,sexta_feira,carga_maxima,18,20,5
13220,2018-05-18 17:15:00,54.94,32.0,0.0,0.03,86.41,100.0,62100,dia_da_semana,sexta_feira,carga_media,18,20,5
13221,2018-05-18 17:30:00,63.65,32.29,0.36,0.03,89.18,100.0,63000,dia_da_semana,sexta_feira,carga_media,18,20,5
13222,2018-05-18 17:45:00,32.9,0.0,4.79,0.02,100.0,98.96,63900,dia_da_semana,sexta_feira,carga_media,18,20,5
13223,2018-05-18 18:00:00,33.05,0.0,4.5,0.02,100.0,99.09,64800,dia_da_semana,sexta_feira,carga_media,18,20,5
13224,2018-05-18 18:15:00,52.27,38.05,0.32,0.02,80.85,100.0,65700,dia_da_semana,sexta_feira,carga_media,18,20,5
13225,2018-05-18 18:30:00,62.35,57.89,0.0,0.03,73.28,100.0,66600,dia_da_semana,sexta_feira,carga_media,18,20,5
13226,2018-05-18 18:45:00,48.92,30.64,0.0,0.02,84.75,100.0,67500,dia_da_semana,sexta_feira,carga_media,18,20,5
13227,2018-05-18 19:00:00,61.06,35.24,0.0,0.03,86.61,100.0,68400,dia_da_semana,sexta_feira,carga_media,18,20,5
13228,2018-05-18 19:15:00,68.58,46.4,0.0,0.03,82.82,100.0,69300,dia_da_semana,sexta_feira,carga_media,18,20,5
13229,2018-05-18 19:30:00,48.6,26.28,0.0,0.02,87.96,100.0,70200,dia_da_semana,sexta_feira,carga_media,18,20,5
13230,2018-05-18 19:45:00,46.58,24.01,0.0,0.02,88.89,100.0,71100,dia_da_semana,sexta_feira,carga_media,18,20,5
13231,2018-05-18 20:00:00,53.21,33.01,0.0,0.02,84.98,100.0,72000,dia_da_semana,sexta_feira,carga_media,18,20,5
13232,2018-05-18 20:15:00,77.0,51.05,0.0,0.04,83.35,100.0,72900,dia_da_semana,sexta_feira,carga_media,18,20,5
13233,2018-05-18 20:30:00,63.72,39.74,0.0,0.03,84.85,100.0,73800,dia_da_semana,sexta_feira,carga_media,18,20,5
13234,2018-05-18 20:45:00,62.14,33.7,0.0,0.03,87.9,100.0,74700,dia_da_semana,sexta_feira,carga_media,18,20,5
13235,2018-05-18 21:00:00,28.69,4.46,6.05,0.01,98.81,97.85,75600,dia_da_semana,sexta_feira,carga_media,18,20,5
13280,2018-05-19 08:15:00,28.19,29.95,0.0,0.01,68.54,100.0,29700,final_de_semana,sabado,carga_leve,19,20,5
13281,2018-05-19 08:30:00,44.89,45.36,0.0,0.02,70.34,100.0,30600,final_de_semana,sabado,carga_leve,19,20,5
13282,2018-05-19 08:45:00,42.37,42.73,0.0,0.02,70.41,100.0,31500,final_de_semana,sabado,carga_leve,19,20,5
13283,2018-05-19 09:00:00,50.62,22.64,0.0,0.02,91.29,100.0,32400,final_de_semana,sabado,carga_leve,19,20,5
13284,2018-05-19 09:15:00,57.42,23.65,0.0,0.03,92.46,100.0,33300,final_de_semana,sabado,carga_media,19,20,5
13285,2018-05-19 09:30:00,59.04,26.89,0.0,0.03,91.01,100.0,34200,final_de_semana,sabado,carga_media,19,20,5
13286,2018-05-19 09:45:00,55.15,29.66,0.0,0.03,88.07,100.0,35100,final_de_semana,sabado,carga_media,19,20,5
13287,2018-05-19 10:00:00,55.66,22.93,0.0,0.03,92.46,100.0,36000,final_de_semana,sabado,carga_media,19,20,5
13288,2018-05-19 10:15:00,49.0,20.2,0.0,0.02,92.45,100.0,36900,final_de_semana,sabado,carga_maxima,19,20,5
13289,2018-05-19 10:30:00,55.91,23.54,0.0,0.03,92.16,100.0,37800,final_de_semana,sabado,carga_maxima,19,20,5
13290,2018-05-19 10:45:00,56.74,24.62,0.0,0.03,91.74,100.0,38700,final_de_semana,sabado,carga_maxima,19,20,5
13291,2018-05-19 11:00:00,56.99,25.92,0.0,0.03,91.03,100.0,39600,final_de_semana,sabado,carga_maxima,19,20,5
13292,2018-05-19 11:15:00,52.81,37.76,0.0,0.02,81.35,100.0,40500,final_de_semana,sabado,carga_maxima,19,20,5
13293,2018-05-19 11:30:00,53.06,37.48,0.0,0.02,81.68,100.0,41400,final_de_semana,sabado,carga_maxima,19,20,5
13294,2018-05-19 11:45:00,55.58,40.32,0.0,0.03,80.94,100.0,42300,final_de_semana,sabado,carga_maxima,19,20,5
13295,2018-05-19 12:00:00,29.16,12.71,0.0,0.01,91.67,100.0,43200,final_de_semana,sabado,carga_maxima,19,20,5
13300,2018-05-19 13:15:00,20.41,1.69,14.36,0.01,99.66,81.79,47700,final_de_semana,sabado,carga_maxima,19,20,5
13301,2018-05-19 13:30:00,50.62,15.8,0.0,0.02,95.46,100.0,48600,final_de_semana,sabado,carga_maxima,19,20,5
13302,2018-05-19 13:45:00,37.37,6.98,0.0,0.02,98.3,100.0,49500,final_de_semana,sabado,carga_maxima,19,20,5
13303,2018-05-19 14:00:00,41.11,9.32,0.0,0.02,97.53,100.0,50400,final_de_semana,sabado,carga_maxima,19,20,5
13304,2018-05-19 14:15:00,46.33,12.31,0.0,0.02,96.65,100.0,51300,final_de_semana,sabado,carga_maxima,19,20,5
13305,2018-05-19 14:30:00,49.54,14.9,0.0,0.02,95.76,100.0,52200,final_de_semana,sabado,carga_maxima,19,20,5
13306,2018-05-19 14:45:00,49.57,14.83,0.0,0.02,95.8,100.0,53100,final_de_semana,sabado,carga_maxima,19,20,5
13307,2018-05-19 15:00:00,50.11,13.68,0.0,0.02,96.47,100.0,54000,final_de_semana,sabado,carga_maxima,19,20,5
13308,2018-05-19 15:15:00,39.17,6.37,0.0,0.02,98.7,100.0,54900,final_de_semana,sabado,carga_maxima,19,20,5
13309,2018-05-19 15:30:00,38.77,5.87,0.0,0.02,98.87,100.0,55800,final_de_semana,sabado,carga_maxima,19,20,5
13310,2018-05-19 15:45:00,36.25,0.97,2.52,0.02,99.96,99.76,56700,final_de_semana,sabado,carga_maxima,19,20,5
13311,2018-05-19 16:00:00,35.42,0.29,2.88,0.02,100.0,99.67,57600,final_de_semana,sabado,carga_maxima,19,20,5
13312,2018-05-19 16:15:00,33.05,0.14,4.57,0.02,100.0,99.06,58500,final_de_semana,sabado,carga_maxima,19,20,5
13313,2018-05-19 16:30:00,35.32,0.22,2.59,0.02,100.0,99.73,59400,final_de_semana,sabado,carga_maxima,19,20,5
13314,2018-05-19 16:45:00,33.12,0.07,4.57,0.02,100.0,99.06,60300,final_de_semana,sabado,carga_maxima,19,20,5
13376,2018-05-20 08:15:00,19.15,20.52,0.0,0.01,68.23,100.0,29700,final_de_semana,domingo,carga_leve,20,20,5
13377,2018-05-20 08:30:00,25.74,24.84,0.0,0.01,71.96,100.0,30600,final_de_semana,domingo,carga_leve,20,20,5
13378,2018-05-20 08:45:00,24.55,22.36,0.0,0.01,73.93,100.0,31500,final_de_semana,domingo,carga_leve,20,20,5
13379,2018-05-20 09:00:00,24.01,1.87,6.62,0.01,99.7,96.4,32400,final_de_semana,domingo,carga_leve,20,20,5
13380,2018-05-20 09:15:00,23.36,0.0,11.34,0.01,100.0,89.96,33300,final_de_semana,domingo,carga_media,20,20,5
13381,2018-05-20 09:30:00,23.36,0.0,11.59,0.01,100.0,89.58,34200,final_de_semana,domingo,carga_media,20,20,5
13382,2018-05-20 09:45:00,23.33,0.0,12.02,0.01,100.0,88.9,35100,final_de_semana,domingo,carga_media,20,20,5
13383,2018-05-20 10:00:00,24.84,0.0,10.3,0.01,100.0,92.37,36000,final_de_semana,domingo,carga_media,20,20,5
13384,2018-05-20 10:15:00,25.99,0.18,7.81,0.01,100.0,95.77,36900,final_de_semana,domingo,carga_maxima,20,20,5
13385,2018-05-20 10:30:00,26.6,0.14,3.64,0.01,100.0,99.08,37800,final_de_semana,domingo,carga_maxima,20,20,5
13472,2018-05-21 08:15:00,26.06,25.24,0.0,0.01,71.83,100.0,29700,dia_da_semana,segunda_feira,carga_leve,21,21,5
13473,2018-05-21 08:30:00,49.93,50.33,0.0,0.02,70.43,100.0,30600,dia_da_semana,segunda_feira,carga_leve,21,21,5
13474,2018-05-21 08:45:00,67.72,64.8,0.0,0.03,72.25,100.0,31500,dia_da_semana,segunda_feira,carga_leve,21,21,5
13475,2018-05-21 09:00:00,66.6,40.39,0.0,0.03,85.5,100.0,32400,dia_da_semana,segunda_feira,carga_leve,21,21,5
13476,2018-05-21 09:15:00,67.32,37.26,0.0,0.03,87.49,100.0,33300,dia_da_semana,segunda_feira,carga_media,21,21,5
13477,2018-05-21 09:30:00,56.48,28.08,0.0,0.03,89.54,100.0,34200,dia_da_semana,segunda_feira,carga_media,21,21,5
13478,2018-05-21 09:45:00,65.34,34.99,0.0,0.03,88.16,100.0,35100,dia_da_semana,segunda_feira,carga_media,21,21,5
13479,2018-05-21 10:00:00,59.69,32.51,0.0,0.03,87.82,100.0,36000,dia_da_semana,segunda_feira,carga_media,21,21,5
13480,2018-05-21 10:15:00,55.26,28.12,0.0,0.03,89.12,100.0,36900,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13481,2018-05-21 10:30:00,56.12,27.72,0.0,0.03,89.66,100.0,37800,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13482,2018-05-21 10:45:00,51.34,22.5,0.0,0.02,91.59,100.0,38700,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13483,2018-05-21 11:00:00,55.4,27.11,0.0,0.03,89.82,100.0,39600,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13484,2018-05-21 11:15:00,67.28,49.72,0.0,0.03,80.42,100.0,40500,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13485,2018-05-21 11:30:00,58.68,49.75,0.0,0.03,76.28,100.0,41400,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13486,2018-05-21 11:45:00,50.65,42.16,0.0,0.02,76.86,100.0,42300,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13487,2018-05-21 12:00:00,47.05,33.55,0.0,0.02,81.42,100.0,43200,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13492,2018-05-21 13:15:00,53.89,25.02,4.21,0.02,90.7,99.7,47700,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13493,2018-05-21 13:30:00,57.42,28.04,0.0,0.03,89.86,100.0,48600,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13494,2018-05-21 13:45:00,79.34,46.51,0.0,0.04,86.27,100.0,49500,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13495,2018-05-21 14:00:00,55.84,28.58,0.0,0.03,89.02,100.0,50400,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13496,2018-05-21 14:15:00,70.88,36.79,0.0,0.03,88.76,100.0,51300,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13497,2018-05-21 14:30:00,59.94,33.95,0.0,0.03,87.01,100.0,52200,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13498,2018-05-21 14:45:00,76.18,47.41,0.0,0.03,84.9,100.0,53100,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13499,2018-05-21 15:00:00,52.88,28.12,0.0,0.02,88.29,100.0,54000,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13500,2018-05-21 15:15:00,64.51,33.59,0.0,0.03,88.7,100.0,54900,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13501,2018-05-21 15:30:00,69.7,41.76,0.0,0.03,85.78,100.0,55800,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13502,2018-05-21 15:45:00,75.42,42.62,0.0,0.03,87.06,100.0,56700,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13503,2018-05-21 16:00:00,52.52,23.33,0.0,0.02,91.39,100.0,57600,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13504,2018-05-21 16:15:00,79.6,48.13,0.0,0.04,85.57,100.0,58500,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13505,2018-05-21 16:30:00,66.64,36.43,0.0,0.03,87.74,100.0,59400,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13506,2018-05-21 16:45:00,69.73,41.04,0.0,0.03,86.18,100.0,60300,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13507,2018-05-21 17:00:00,71.75,41.65,0.0,0.03,86.48,100.0,61200,dia_da_semana,segunda_feira,carga_maxima,21,21,5
13508,2018-05-21 17:15:00,46.08,14.76,0.0,0.02,95.23,100.0,62100,dia_da_semana,segunda_feira,carga_media,21,21,5
13509,2018-05-21 17:30:00,44.57,11.2,0.0,0.02,96.98,100.0,63000,dia_da_semana,segunda_feira,carga_media,21,21,5
13510,2018-05-21 17:45:00,30.82,0.11,7.88,0.01,100.0,96.88,63900,dia_da_semana,segunda_feira,carga_media,21,21,5
13511,2018-05-21 18:00:00,29.99,0.0,8.28,0.01,100.0,96.39,64800,dia_da_semana,segunda_feira,carga_media,21,21,5
13512,2018-05-21 18:15:00,31.93,11.52,0.61,0.01,94.07,99.98,65700,dia_da_semana,segunda_feira,carga_media,21,21,5
13513,2018-05-21 18:30:00,37.69,19.4,0.0,0.02,88.91,100.0,66600,dia_da_semana,segunda_feira,carga_media,21,21,5
13514,2018-05-21 18:45:00,33.16,5.36,2.48,0.02,98.72,99.72,67500,dia_da_semana,segunda_feira,carga_media,21,21,5
13515,2018-05-21 19:00:00,36.72,1.37,1.33,0.02,99.93,99.93,68400,dia_da_semana,segunda_feira,carga_media,21,21,5
13516,2018-05-21 19:15:00,36.14,1.69,0.9,0.02,99.89,99.97,69300,dia_da_semana,segunda_feira,carga_media,21,21,5
13517,2018-05-21 19:30:00,35.21,1.76,0.94,0.02,99.88,99.96,70200,dia_da_semana,segunda_feira,carga_media,21,21,5
13518,2018-05-21 19:45:00,34.2,1.04,2.09,0.02,99.95,99.81,71100,dia_da_semana,segunda_feira,carga_media,21,21,5
13519,2018-05-21 20:00:00,36.4,1.51,1.12,0.02,99.91,99.95,72000,dia_da_semana,segunda_feira,carga_media,21,21,5
13520,2018-05-21 20:15:00,35.96,1.22,1.58,0.02,99.94,99.9,72900,dia_da_semana,segunda_feira,carga_media,21,21,5
13521,2018-05-21 20:30:00,35.64,1.22,1.69,0.02,99.94,99.89,73800,dia_da_semana,segunda_feira,carga_media,21,21,5
13522,2018-05-21 20:45:00,37.44,1.69,0.68,0.02,99.9,99.98,74700,dia_da_semana,segunda_feira,carga_media,21,21,5
13523,2018-05-21 21:00:00,27.61,0.47,7.52,0.01,99.99,96.49,75600,dia_da_semana,segunda_feira,carga_media,21,21,5
13568,2018-05-22 08:15:00,20.12,17.28,0.0,0.01,75.86,100.0,29700,dia_da_semana,terca_feira,carga_leve,22,21,5
13569,2018-05-22 08:30:00,24.41,19.44,0.0,0.01,78.22,100.0,30600,dia_da_semana,terca_feira,carga_leve,22,21,5
13570,2018-05-22 08:45:00,24.3,19.3,0.0,0.01,78.31,100.0,31500,dia_da_semana,terca_feira,carga_leve,22,21,5
13571,2018-05-22 09:00:00,24.62,1.12,6.98,0.01,99.9,96.21,32400,dia_da_semana,terca_feira,carga_leve,22,21,5
13572,2018-05-22 09:15:00,24.7,0.0,11.34,0.01,100.0,90.88,33300,dia_da_semana,terca_feira,carga_media,22,21,5
13573,2018-05-22 09:30:00,24.77,0.0,11.27,0.01,100.0,91.02,34200,dia_da_semana,terca_feira,carga_media,22,21,5
13574,2018-05-22 09:45:00,24.77,0.0,11.16,0.01,100.0,91.17,35100,dia_da_semana,terca_feira,carga_media,22,21,5
13575,2018-05-22 10:00:00,25.52,0.11,8.78,0.01,100.0,94.56,36000,dia_da_semana,terca_feira,carga_media,22,21,5
13576,2018-05-22 10:15:00,26.75,0.11,7.24,0.01,100.0,96.53,36900,dia_da_semana,terca_feira,carga_maxima,22,21,5
